Name,Address,Rating
Catalina Verdugo Adobe,"2211 Bonita Dr, Glendale, CA 91208, United States",4.6
Flint Canyon Trail,"4170-4206 Hampstead Rd, La Cañada Flintridge, CA 91011, United States",4.8
Descanso Gardens Visitor Center,"5813008902, 1418 Descanso Dr, La Cañada Flintridge, CA 91011, United States",4.7
Sunny Gables Estate,"582 Meadow Grove St, La Cañada Flintridge, CA 91011, United States",5
Memorial Park,"1301 Foothill Blvd, La Cañada Flintridge, CA 91011, United States",4.7
Cherry Canyon Park,"4171 Cherry Canyon Motorway, La Cañada Flintridge, CA 91011, United States",4.7
Center circle,"1418 Descanso Dr, La Cañada Flintridge, CA 91011, United States",4.3
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Verdugo Park,"1621 Canada Blvd, Glendale, CA 91208, United States",4.6
Boddy House,"Unnamed Road, 1418 Descanso Dr, La Cañada Flintridge, CA 91011, United States",4.4
Arlington Garden in Pasadena,"275 Arlington Dr, Pasadena, CA 91105, United States",4.6
Brand Park,"1601 W Mountain St, Glendale, CA 91201, United States",4.8
USC Pacific Asia Museum,"46 N Los Robles Ave, Pasadena, CA 91101, United States",4.5
Olberz Park,"890 Foothill Blvd, La Cañada Flintridge, CA 91011, United States",4.4
Oak Woodland,"1418 Descanso Dr, La Cañada Flintridge, CA 91011, United States",4
Covina Heritage House,"300 N Valencia Pl, Covina, CA 91723, United States",4.2
Kelby Park,"815 Barranca Ave, Covina, CA 91723, United States",4.5
Galster Wilderness Park,"1620 E Aroma Dr, West Covina, CA 91791, United States",4.3
H.H. Dorje Chang Buddha III Cultural and Art Museum,"170 E School St, Covina, CA 91723, United States",4.8
One Moody Unicorn Village,"111 N Toland Ave, West Covina, CA 91790, United States",0
Cortez Park,"2441 E Cortez St, West Covina, CA 91791, United States",4.4
Historical Society-West Covina,"336 S Glendora Ave, West Covina, CA 91790, United States",4.3
Edna Park,"220 W Edna Pl, Covina, CA 91723, United States",4.4
Covina Park,"301 4th Ave, Covina, CA 91723, United States",4.4
Hollenbeck Park,"1250 N Hollenbeck Ave, Covina, CA 91722, United States",4.3
Shadow Oak Park,"2121 Shadow Oak Dr, West Covina, CA 91792, United States",4.5
San Gabriel Wilderness,"Azusa, CA 91702, United States",4.4
Walnut Creek Community Regional Park,"1100 S Valley Center Ave, West San Dimas, CA 91773, United States",4.5
Rubel Castle,"844 N Live Oak Ave, Glendora, CA 91741, United States",4.7
Civic Center Park,"412 N Citrus Ave, Covina, CA 91723, United States",4.6
Barranca Park,"669 S Barranca Ave, Covina, CA 91723, United States",4.5
El Monte Historical Museum,"3150 Tyler Ave, El Monte, CA 91731, United States",4.7
Lion Statue,"Tyler Avenue & Sally Tanner Drive, El Monte, CA 91731, United States",5
Statue of Liberty Replica,"11333 Valley Blvd, El Monte, CA 91731, United States",4.5
Gay's Lion Farm,"El Monte, CA 91732, United States",4.3
Whittier Narrows Natural Area,"Rosemead Blvd, South El Monte, CA 91733, United States",4.5
Whittier Narrows Recreation Area,"750 S Santa Anita Ave, South El Monte, CA 91733, United States",4.6
Bosque Del Rio Hondo,"9311 San Gabriel Blvd, South El Monte, CA 91733, United States",4.1
"Public Art ""El Monte Legion Stadium Nocturne""","FastTrak Express Lanes Toll Rd, El Monte, CA 91731, United States",0
Magic of The Jack o lanterns,"750 Santa Anita Ave, South El Monte, CA 91733, United States",4.1
Whittier Narrows Park,"1600 Rosemead Blvd, South El Monte, CA 91733, United States",4.5
Tony Arceo Memorial Park,"3125 Tyler Ave, El Monte, CA 91731, United States",4.4
San Gabriel Valley Bike Trail-Romona Road,"12347 Ramona Blvd, El Monte, CA 91732, United States",5
Mountain View Park,"12127 Elliott Ave, El Monte, CA 91732, United States",4.2
American Military Museum,"1918 Rosemead Blvd, South El Monte, CA 91733, United States",4.6
Gravity Hill,"Whittier, CA 90601, United States",4.4
New Temple Park,"1450 Lidcombe Ave, South El Monte, CA 91733, United States",4.5
Whittier Narrows Nature Center Associates,"1000 Durfee Ave, South El Monte, CA 91733, United States",4.6
Mary Van Dyke Park,"1819 Central Ave, South El Monte, CA 91733, United States",5
Gibson Mariposa Park,"4140 Gibson Rd, El Monte, CA 91731, United States",4.4
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
LA Waterfront,"600 E 5th St, San Pedro, CA 90731, United States",4.5
Redondo Beach Pier,"Fisherman's Wharf, Fishermans Wharf, Redondo Beach, CA 90277, United States",4.6
Shoreline Village,"429 Shoreline Village Drive, Long Beach, CA 90802, United States",4.6
Ken Malloy Harbor Regional Park,"25820 Vermont Ave, Harbor City, CA 90710, United States",4.6
Point Vicente Interpretive Center,"31501 Palos Verdes Dr W, Rancho Palos Verdes, CA 90275, United States",4.8
Miramar Park,"201 Paseo De La Playa, Redondo Beach, CA 90277, United States",4.7
Columbia Park,"4045 190th St, Torrance, CA 90504, United States",4.5
Charles H. Wilson Park,"2200 Crenshaw Blvd, Torrance, CA 90501, United States",4.6
South Coast Botanic Garden,"26300 Crenshaw Blvd, Palos Verdes Estates, CA 90274, United States",4.7
Madrona Marsh Preserve and Nature Center,"3201 Plaza del Amo, Torrance, CA 90503, United States",4.6
Aquarium of the Pacific,"100 Aquarium Way, Long Beach, CA 90802, United States",4.6
Christmas lights Torrance,"23222 Doris Way, Torrance, CA 90505, United States",4.7
California Science Center,"700 Exposition Park Dr, Los Angeles, CA 90037, United States",4.7
Torrance Park,"2001 Santa Fe Ave, Torrance, CA 90501, United States",4.3
Torrance Historical Society,"1345 Post Ave, Torrance, CA 90501, United States",4.7
Vicente Bluffs Reserve,"31501 Palos Verdes Dr W, Rancho Palos Verdes, CA 90275, United States",4.7
Delthorne Park,"3401 Spencer St, Torrance, CA 90503, United States",4.5
Hilltop Park,"2351 Dawson Ave, Signal Hill, CA 90755, United States",4.8
Fisherman's Village,"13755 Fiji Way, Marina Del Rey, CA 90292, United States",4.4
Roundhouse Aquarium,"Manhattan Beach Pier, Manhattan Beach, CA 90266, United States",4.5
Aquarium of the Pacific,"100 Aquarium Way, Long Beach, CA 90802, United States",4.6
Hilltop Park,"2351 Dawson Ave, Signal Hill, CA 90755, United States",4.8
Shoreline Village,"429 Shoreline Village Drive, Long Beach, CA 90802, United States",4.6
Signal Hill Park,"2175 Cherry Ave, Signal Hill, CA 90755, United States",4.6
The Queen Mary,"1126 Queens Hwy, Long Beach, CA 90802, United States",4.4
El Dorado Nature Center,"7550 E Spring St, Long Beach, CA 90815, United States",4.8
Rancho Los Cerritos,"4600 Virginia Rd, Long Beach, CA 90807, United States",4.8
Discovery Well Park,"2200 Temple Ave, Signal Hill, CA 90755, United States",4.6
ShoreLine Aquatic Park,"200 Aquarium Way, Long Beach, CA 90802, United States",4.7
Sunset View Park,"Sunset View Park, 2300 Skyline Dr, Signal Hill, CA 90755, United States",4.7
LA Waterfront,"600 E 5th St, San Pedro, CA 90731, United States",4.5
Rancho Los Alamitos Historic Ranch and Gardens,"6400 E Bixby Hill Rd, Long Beach, CA 90815, United States",4.7
Earl Burns Miller Japanese Garden,"Earl Warren Dr, Long Beach, CA 90840, United States",4.6
El Dorado East Regional Park,"7550 E Spring St, Long Beach, CA 90815, United States",4.7
Reservoir Park,"3315 Gundry Ave, Signal Hill, CA 90755, United States",4.5
Marine Stadium,"5255 E Paoli Way, Long Beach, CA 90803, United States",4.6
Jenni Rivera Memorial Park,"2001 Walnut Ave, Long Beach, CA 90806, United States",4.5
Bluff Park,"2500 E Ocean Blvd, Long Beach, CA 90803, United States",4.6
Signal hill view,"2339 Hill St, Signal Hill, CA 90755, United States",5
Museum of Latin American Art (MOLAA),"628 Alamitos Ave, Long Beach, CA 90802, United States",4.5
Prime Desert Woodland Preserve,"43201 35th St W, Lancaster, CA 93536, United States",4.7
Joe Davies Heritage Airpark,"2001 E Ave P, Palmdale, CA 93550, United States",4.7
Marie Kerr Park,"39700 30th St W, Palmdale, CA 93551, United States",4.6
Hidden Springs Tunnel,"23070 Angeles Forest Hwy, Palmdale, CA 93550, United States",4.6
Desert Sands Park,"39117 3rd St E, Palmdale, CA 93550, United States",4.3
Arnie Quinones Park,"41003 50th St W, Palmdale, CA 93551, United States",4.6
William J. McAdam Park,"38115 30th St E, Palmdale, CA 93550, United States",4.1
Domenic Massari Park,"37716 55th St E, Palmdale, CA 93552, United States",4.4
Ritter Ranch Park,"4010 Elizabeth Lake Rd, Palmdale, CA 93551, United States",4.6
Lake Palmdale Fishing Pier,"HV3F+PQQ, Palmdale, CA 93550, United States",3.8
Antelope Valley California Poppy Reserve,"15101 Lancaster Rd, Lancaster, CA 93536, United States",4.6
Apollo Community Regional Park,"4555 W Ave G, Lancaster, CA 93536, United States",4.6
Melville J. Courson Park,"38226 10th St E, Palmdale, CA 93550, United States",3.8
Discovery Cube Los Angeles,"11800 Foothill Blvd, Sylmar, CA 91342, United States",4.4
R. Lee Ermey Musical Highway,"Palmdale, CA 93551, United States",5
Antelope Valley Indian Museum State Historic Park,"15701 E Ave M, Lancaster, CA 93535, United States",4.7
Elyze Clifford Interpretive Center,"43201 35th St W, Lancaster, CA 93536, United States",4.5
Friendly neighborhood cat,"13th St E, Palmdale, CA 93550, United States",5
Lamont Odett Vista Point,"CA-14, Palmdale, CA 93550, United States",4.4
Pelona Vista Park,"37720 Tierra Subida Ave, Palmdale, CA 93551, United States",4.6
Sycamore Canyon Park,"22930 Golden Springs Dr, Diamond Bar, CA 91765, United States",4.7
Summitridge Park,"1425 Summitridge Dr, Diamond Bar, CA 91765, United States",4.6
Pantera Park,"738 Pantera Dr, Diamond Bar, CA 91765, United States",4.7
Heritage Park,"2900 S Brea Canyon Rd, Diamond Bar, CA 91765, United States",4.5
Sycamore Canyon Park Trail,"Diamond Bar, CA 91765, United States",4.7
Steep Canyon Trail,"902 Steep Canyon Rd, Diamond Bar, CA 91765, United States",4.8
Larkstone Park,"20668 Larkstone Dr, Diamond Bar, CA 91789, United States",4.7
Carlton J. Peterson Park,"24142 Sylvan Glen Rd, Diamond Bar, CA 91765, United States",4.6
Summitridge Trail,"Unnamed Road, Diamond Bar, CA 91765, United States",4.8
Pantera Park Trail,"Pantera Dr, Diamond Bar, CA 91765, United States",4.7
Canyon Valley View,"188 Pathfinder Rd, Walnut, CA 91789, United States",4.3
Phillips Mansion,"2640 Pomona Blvd, Pomona, CA 91768, United States",4.6
Carbon Canyon Road,"3035-3099, CA-142, Chino Hills, CA 91709, United States",4
Paul C. Grow Park,"23281 Forest Canyon Dr, Diamond Bar, CA 91765, United States",4.6
Country Park,"2270 Feather Rock Rd, Diamond Bar, CA 91765, United States",0
Pomona Arts Colony,"100 W 2nd St, Pomona, CA 91766, United States",5
Chino Hills State Park,"4721 Sapphire Rd, Chino Hills, CA 91709, United States",4.6
Snow Creek Park,"20633 Snow Creek Dr, Walnut, CA 91789, United States",4.6
Tony Cerda Park,"450 E Grand Ave, Pomona, CA 91766, United States",4.1
Hidden Hills Park,"2000 Rancho Hills Dr, Chino Hills, CA 91709, United States",4.5
Walnut Creek Nature Park,"701 Frazier St, Baldwin Park, CA 91706, United States",4.6
Morgan Park,"4100 Baldwin Park Blvd, Baldwin Park, CA 91706, United States",4.4
Galster Wilderness Park,"1620 E Aroma Dr, West Covina, CA 91791, United States",4.3
Duarte Historical Museum,"777 Encanto Pkwy, Duarte, CA 91010, United States",4.5
Santa Fe Dam Recreation Area,"15501 Arrow Hwy, Irwindale, CA 91706, United States",4.6
The Gamble House,"4 Westmoreland Pl, Pasadena, CA 91103, United States",4.7
Eaton Canyon Nature Center,"1750 N Altadena Dr, Pasadena, CA 91107, United States",4.7
Rubel Castle,"844 N Live Oak Ave, Glendora, CA 91741, United States",4.7
Peter F. Schabarum Regional Park,"17250 Colima Rd, Rowland Heights, CA 91748, United States",4.7
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
Santa Fe Dam Nature Center,"San Gabriel River Trail, Irwindale, CA 91706, United States",4.6
Cortez Park,"2441 E Cortez St, West Covina, CA 91791, United States",4.4
Whittier Narrows Recreation Area,"750 S Santa Anita Ave, South El Monte, CA 91733, United States",4.6
Peck Road Water Conservation Park,"5401 Peck Rd, Arcadia, CA 91006, United States",4.4
Lacy Park,"1485 Virginia Rd, San Marino, CA 91108, United States",4.7
United Hindu Temple and Cultural Central Inc.,"13619 Ramona Pkwy, Baldwin Park, CA 91706, United States",4.8
Baldwin Park Historical Museum,"B, 14403 Pacific Ave, Baldwin Park, CA 91706, United States",3.4
Walnut Creek Community Regional Park,"1100 S Valley Center Ave, West San Dimas, CA 91773, United States",4.5
Barnes Park,"3251 Patritti Ave, Baldwin Park, CA 91706, United States",4.4
Raging Waters Los Angeles,"111 Raging Waters Dr, San Dimas, CA 91773, United States",4.1
Torrance Art Museum,"3320 Civic Center Dr, Torrance, CA 90503, United States",4.5
Madrona Marsh Preserve and Nature Center,"3201 Plaza del Amo, Torrance, CA 90503, United States",4.6
Charles H. Wilson Park,"2200 Crenshaw Blvd, Torrance, CA 90501, United States",4.6
Entradero Park,"5500 Towers St, Torrance, CA 90503, United States",4.5
Discovery Park,"22526 Ocean Ave, Torrance, CA 90505, United States",4.1
Miramar Park,"201 Paseo De La Playa, Redondo Beach, CA 90277, United States",4.7
Torrance Park,"2001 Santa Fe Ave, Torrance, CA 90501, United States",4.3
Delthorne Park,"3401 Spencer St, Torrance, CA 90503, United States",4.5
Los Arboles Rocketship Park,"5101 Cll De Ricardo, Torrance, CA 90505, United States",4.7
Seaside Heroes Park,"22851 Anza Ave, Torrance, CA 90505, United States",4.6
Torrance Historical Society,"1345 Post Ave, Torrance, CA 90501, United States",4.7
Western Museum of Flight,"3315 Airport Dr, Torrance, CA 90505, United States",4.7
Christmas lights Torrance,"23222 Doris Way, Torrance, CA 90505, United States",4.7
Columbia Park,"4045 190th St, Torrance, CA 90504, United States",4.5
Victor Park,"4727 Emerald St, Torrance, CA 90503, United States",4.5
Bishop Montgomery Basin,"Torrance, CA 90503, United States",5
Gina flowhers,"63 Riviera Way, Torrance, CA 90505, United States",0
Torrance Candy Cane Lane,"5305 Linda Dr, Torrance, CA 90505, United States",4.6
Pine Wind Garden,"3330 Civic Center Dr, Torrance, CA 90503, United States",4.7
La Romeria Park,"19501 S Inglewood Ave, Torrance, CA 90503, United States",4.5
Rubel Castle,"844 N Live Oak Ave, Glendora, CA 91741, United States",4.7
Glendora Historical Society,"314 N Glendora Ave, Glendora, CA 91741, United States",4.7
Finkbiner Park,"160 N Wabash Ave, Glendora, CA 91741, United States",4.5
"Glendora Mountain Rd, California","Glendora Mountain Rd, La Verne, CA 91750, United States",4.8
Big Tree Park and Historical Marker,"665 S Santa Fe Ave, Glendora, CA 91740, United States",4.5
Rancho Park,"1357 Macneil Dr, Glendora, CA 91741, United States",4.5
Glendora Preservation,"725 E Mauna Loa Ave, Glendora, CA 91740, United States",4.7
George Manooshian Park,"857 N Loraine Ave, Glendora, CA 91741, United States",4.6
Glendora Arboretum & Botanic Garden,"201 W Gladstone St, Glendora, CA 91740, United States",4.5
San Dimas Canyon Nature Center,"1628 Sycamore Canyon Rd, San Dimas, CA 91773, United States",4.6
Colby Trail,"1018 Colby Trail Motorway, Glendora, CA 91741, United States",4.6
Chuck Wagon of San Dimas,"602 W Bonita Ave, San Dimas, CA 91773, United States",5
Glendora Centennial Heritage Park,"725 E Mauna Loa Ave, Glendora, CA 91740, United States",4.9
Big Dalton Wash Trail,"Glendora, CA 91740, United States",2
Alosta Canyon Trail South Falk Upper,"Glendora, CA 91740, United States",0
Walnut Creek Community Regional Park,"1100 S Valley Center Ave, West San Dimas, CA 91773, United States",4.5
North Spur Trail,"Glendora, CA 91740, United States",0
Scout Point Observation Circle,"Glendora, CA 91740, United States",0
San Dimas Canyon Park,"1628 Sycamore Canyon Rd, San Dimas, CA 91773, United States",4.6
Ole Hammer Park,"362 N Live Oak Ave, Glendora, CA 91741, United States",4.5
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Watts Towers Arts Center,"1727 E 107th St, Los Angeles, CA 90002, United States",4.5
Tones Art District,"Los Angeles, CA 90037, United States",5
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Kenneth Hahn View Point,"Los Angeles, CA 90008, United States",4.9
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
South Los Angeles Wetlands Park,"5413 Avalon Blvd, Los Angeles, CA 90011, United States",4.4
Magic Johnson Park,"905 E El Segundo Blvd, Los Angeles, CA 90059, United States",4.4
"Vista Hermosa Natural Park, Mountains Recreation & Conservation Authority","100 N Toluca St, Los Angeles, CA 90026, United States",4.7
Mary M. Bethune Park,"1244 E 61st St, Los Angeles, CA 90001, United States",4.3
La Brea Tar Pits and Museum,"5801 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Exposition Park Rose Garden,"701 State Dr, Los Angeles, CA 90037, United States",4.7
Bradbury Building,"304 S Broadway, Los Angeles, CA 90013, United States",4.5
